,Incident Day of Week,Incident Category,Intersection,Latitude,Longitude
901,Thursday,Robbery,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
902,Wednesday,Lost Property,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
903,Monday,Larceny Theft,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
904,Friday,Assault,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
905,Monday,Lost Property,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
906,Tuesday,Larceny Theft,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
907,Wednesday,Larceny Theft,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
908,Wednesday,Burglary,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
909,Saturday,Larceny Theft,NEWBURG ST \ DUNCAN ST,37.74561160031694,-122.43472288941805
910,Wednesday,Larceny Theft,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
911,Monday,Burglary,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
912,Wednesday,Missing Person,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
913,Sunday,Burglary,NOE ST \ DUNCAN ST,37.745828259810565,-122.43132469125868
914,Saturday,Burglary,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
915,Monday,Larceny Theft,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
916,Monday,Burglary,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
917,Friday,Offences Against The Family And Children,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
918,Friday,Burglary,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
919,Tuesday,Warrant,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
920,Tuesday,Warrant,DUNCAN ST \ DOUGLASS ST,37.7454345927069,-122.43793445644762
921,Wednesday,Burglary,NOE ST \ DUNCAN ST,37.745828259810565,-122.43132469125868
922,Sunday,Recovered Vehicle,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
923,Monday,Larceny Theft,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
924,Thursday,Non-Criminal,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
925,Monday,Non-Criminal,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
926,Monday,Motor Vehicle Theft,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
927,Wednesday,Miscellaneous Investigation,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
928,Friday,Assault,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
929,Wednesday,Fraud,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
930,Saturday,Malicious Mischief,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
931,Sunday,Larceny Theft,SANCHEZ ST \ DUNCAN ST,37.74596003998096,-122.42911624290741
932,Wednesday,Malicious Mischief,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
933,Wednesday,Non-Criminal,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
934,Wednesday,Larceny Theft,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
935,Saturday,Larceny Theft,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
936,Wednesday,Non-Criminal,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
937,Tuesday,Burglary,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
938,Friday,Recovered Vehicle,NEWBURG ST \ DUNCAN ST,37.74561160031694,-122.43472288941805
939,Tuesday,Robbery,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
940,Saturday,Other Miscellaneous,DUNCAN ST \ DOLORES ST,37.74624139914994,-122.42460279407317
941,Sunday,Non-Criminal,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
942,Wednesday,Other,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
943,Monday,Other,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
944,Sunday,Larceny Theft,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
945,Tuesday,Recovered Vehicle,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
946,Wednesday,Malicious Mischief,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
947,Wednesday,Burglary,DUNCAN ST \ DOLORES ST,37.74624139914994,-122.42460279407317
948,Sunday,Fraud,SANCHEZ ST \ DUNCAN ST,37.74596003998096,-122.42911624290741
949,Friday,Larceny Theft,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
950,Wednesday,Fraud,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
951,Tuesday,Traffic Violation Arrest,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
952,Monday,Fraud,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
953,Monday,Larceny Theft,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
954,Sunday,Larceny Theft,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
955,Wednesday,Burglary,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
956,Friday,Malicious Mischief,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
957,Thursday,Other Miscellaneous,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
958,Wednesday,Other Miscellaneous,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
959,Wednesday,Non-Criminal,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
960,Thursday,Robbery,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
961,Saturday,Missing Person,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
962,Monday,Traffic Violation Arrest,DUNCAN ST \ DOLORES ST,37.74624139914994,-122.42460279407317
963,Monday,Other Miscellaneous,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
964,Sunday,Burglary,DUNCAN ST \ DOLORES ST,37.74624139914994,-122.42460279407317
965,Saturday,Suspicious Occ,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
966,Thursday,Larceny Theft,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
967,Thursday,Burglary,DUNCAN ST \ DOLORES ST,37.74624139914994,-122.42460279407317
968,Friday,Larceny Theft,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
969,Friday,Non-Criminal,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
970,Monday,Burglary,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
971,Monday,Lost Property,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
972,Sunday,Malicious Mischief,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
973,Tuesday,Motor Vehicle Theft,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
974,Tuesday,Other Miscellaneous,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
975,Monday,Recovered Vehicle,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
976,Wednesday,Motor Vehicle Theft,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
977,Tuesday,Burglary,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
978,Monday,Larceny Theft,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
979,Monday,Non-Criminal,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
980,Wednesday,Non-Criminal,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
981,Wednesday,Fraud,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
982,Saturday,Other Miscellaneous,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
983,Saturday,Missing Person,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
984,Thursday,Weapons Carrying Etc,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
985,Saturday,Larceny Theft,SANCHEZ ST \ DUNCAN ST,37.74596003998096,-122.42911624290741
986,Tuesday,Burglary,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
987,Tuesday,Larceny Theft,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
988,Tuesday,Larceny Theft,NEWBURG ST \ DUNCAN ST,37.74561160031694,-122.43472288941805
989,Friday,Motor Vehicle Theft,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
990,Wednesday,Warrant,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
991,Monday,Motor Vehicle Theft,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
992,Friday,Larceny Theft,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
993,Wednesday,Courtesy Report,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
994,Monday,Other Miscellaneous,DUNCAN ST \ DOLORES ST,37.74624139914994,-122.42460279407317
995,Saturday,Assault,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
996,Wednesday,Weapons Offense,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
997,Friday,Non-Criminal,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
998,Sunday,Larceny Theft,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
999,Thursday,Burglary,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
1000,Monday,Burglary,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
1001,Tuesday,Burglary,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
1002,Saturday,Missing Person,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1003,Thursday,Warrant,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
1004,Tuesday,Non-Criminal,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
1005,Sunday,Malicious Mischief,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
1006,Sunday,Larceny Theft,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
1007,Friday,Larceny Theft,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
1008,Saturday,Malicious Mischief,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
1009,Friday,Suspicious Occ,NOE ST \ DUNCAN ST,37.745828259810565,-122.43132469125868
1010,Tuesday,Larceny Theft,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
1011,Saturday,Non-Criminal,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
1012,Thursday,Weapons Carrying Etc,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
1013,Tuesday,Larceny Theft,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
1014,Thursday,Suicide,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
1015,Monday,Larceny Theft,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1016,Thursday,Non-Criminal,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
1017,Thursday,Lost Property,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
1018,Friday,Burglary,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
1019,Tuesday,Burglary,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
1020,Sunday,Motor Vehicle Theft,NEWBURG ST \ DUNCAN ST,37.74561160031694,-122.43472288941805
1021,Tuesday,Other Miscellaneous,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
1022,Tuesday,Larceny Theft,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
1023,Tuesday,Malicious Mischief,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1024,Wednesday,Non-Criminal,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
1025,Sunday,Burglary,NOE ST \ DUNCAN ST,37.745828259810565,-122.43132469125868
1026,Thursday,Fraud,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
1027,Sunday,Burglary,DUNCAN ST \ DOLORES ST,37.74624139914994,-122.42460279407317
1028,Saturday,Miscellaneous Investigation,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1029,Monday,Assault,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1030,Saturday,Missing Person,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1031,Wednesday,Suspicious Occ,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
1032,Saturday,Burglary,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1033,Tuesday,Assault,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1034,Saturday,Larceny Theft,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1035,Thursday,Offences Against The Family And Children,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1036,Tuesday,Larceny Theft,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
1037,Wednesday,Larceny Theft,NOE ST \ DUNCAN ST,37.745828259810565,-122.43132469125868
1038,Wednesday,Malicious Mischief,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1039,Monday,Burglary,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
1040,Monday,Larceny Theft,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
1041,Tuesday,Motor Vehicle Theft,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
1042,Saturday,Burglary,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
1043,Tuesday,Traffic Violation Arrest,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
1044,Wednesday,Larceny Theft,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1045,Saturday,Burglary,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
1046,Saturday,Other,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1047,Sunday,Suspicious Occ,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
1048,Wednesday,Miscellaneous Investigation,DUNCAN ST \ DOLORES ST,37.74624139914994,-122.42460279407317
1049,Thursday,Warrant,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
1050,Tuesday,Missing Person,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1051,Wednesday,Fraud,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
1052,Wednesday,Larceny Theft,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
1053,Saturday,Larceny Theft,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
1054,Thursday,Larceny Theft,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
1055,Wednesday,Disorderly Conduct,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
1056,Sunday,Burglary,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
1057,Thursday,Assault,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
1058,Monday,Burglary,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
1059,Thursday,Other Miscellaneous,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
1060,Friday,Larceny Theft,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
1061,Wednesday,Larceny Theft,NOE ST \ DUNCAN ST,37.745828259810565,-122.43132469125868
1062,Friday,Larceny Theft,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
1063,Friday,Other Miscellaneous,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
1064,Friday,Suspicious Occ,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1065,Tuesday,Larceny Theft,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
1066,Thursday,Burglary,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
1067,Tuesday,Other Miscellaneous,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1068,Friday,Burglary,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
1069,Friday,Burglary,NOE ST \ DUNCAN ST,37.745828259810565,-122.43132469125868
1070,Thursday,Larceny Theft,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
1071,Wednesday,Malicious Mischief,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1072,Thursday,Larceny Theft,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
1073,Monday,Assault,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1074,Tuesday,Larceny Theft,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1075,Tuesday,Other,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
1076,Tuesday,Larceny Theft,TAYLOR ST \ ISADORA DUNCAN LN,37.78756686453626,-122.41164219405692
1077,Tuesday,Recovered Vehicle,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
1078,Thursday,Other Offenses,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
1079,Wednesday,Non-Criminal,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
1080,Wednesday,Missing Person,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1081,Friday,Other Miscellaneous,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
1082,Saturday,Malicious Mischief,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1083,Monday,Malicious Mischief,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1084,Tuesday,Larceny Theft,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
1085,Friday,Lost Property,DUNCAN ST \ DOLORES ST,37.74624139914994,-122.42460279407317
1086,Monday,Larceny Theft,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
1087,Friday,Suspicious Occ,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
1088,Sunday,Burglary,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
1089,Friday,Non-Criminal,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
1090,Sunday,Fraud,DIAMOND ST \ DUNCAN ST,37.745549948122736,-122.43576681711431
1091,Thursday,Missing Person,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
1092,Wednesday,Larceny Theft,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
1093,Wednesday,Offences Against The Family And Children,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1094,Saturday,Suspicious Occ,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
1095,Saturday,Disorderly Conduct,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1096,Monday,Malicious Mischief,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1097,Thursday,Larceny Theft,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
1098,Wednesday,Fraud,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
1099,Tuesday,Non-Criminal,SANCHEZ ST \ DUNCAN ST,37.74596003998096,-122.42911624290741
1100,Friday,Motor Vehicle Theft,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
1101,Monday,Larceny Theft,DUNCAN ST \ DOLORES ST,37.74624139914994,-122.42460279407317
1102,Friday,Larceny Theft,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
1103,Friday,Burglary,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
1104,Sunday,Larceny Theft,NOE ST \ DUNCAN ST,37.745828259810565,-122.43132469125868
1105,Wednesday,Lost Property,NEWBURG ST \ DUNCAN ST,37.74561160031694,-122.43472288941805
1106,Monday,Larceny Theft,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.74655767212547,-122.4434036843727
1107,Friday,Burglary,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
1108,Sunday,Malicious Mischief,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1109,Friday,Larceny Theft,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
1110,Saturday,Burglary,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
1111,Monday,Fraud,SANCHEZ ST \ DUNCAN ST,37.74596003998096,-122.42911624290741
1112,Sunday,Non-Criminal,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1113,Sunday,Motor Vehicle Theft,DUNCAN ST \ DOLORES ST,37.74624139914994,-122.42460279407317
1114,Tuesday,Other Miscellaneous,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
1115,Monday,Missing Person,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
1116,Sunday,Burglary,CASTRO ST \ DUNCAN ST,37.74568668601419,-122.43354538049587
1117,Thursday,Motor Vehicle Theft,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1118,Sunday,Recovered Vehicle,AMBER DR \ DUNCAN ST \ RED ROCK WAY,37.74589848915859,-122.44337399049536
1119,Saturday,Disorderly Conduct,CAMEO WAY \ DUNCAN ST,37.74514621138546,-122.44294948137626
1120,Thursday,,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1121,Saturday,Malicious Mischief,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1122,Friday,Motor Vehicle Theft,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
1123,Wednesday,Malicious Mischief,SAN JOSE AVE \ DUNCAN ST,37.74641224852813,-122.42170442499986
1124,Tuesday,Larceny Theft,TIFFANY AVE \ DUNCAN ST,37.74649204457983,-122.42035762201185
1125,Sunday,Miscellaneous Investigation,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
1126,Monday,Fraud,SANCHEZ ST \ DUNCAN ST,37.74596003998096,-122.42911624290741
1127,Saturday,Larceny Theft,SANCHEZ ST \ DUNCAN ST,37.74596003998096,-122.42911624290741
1128,Wednesday,Malicious Mischief,DIAMOND HEIGHTS BLVD \ DUNCAN ST,37.7452960345474,-122.44008804983272
1129,Saturday,Non-Criminal,AMBER DR \ DUNCAN ST,37.74523093779792,-122.44127034392756
1130,Saturday,Larceny Theft,CHURCH ST \ DUNCAN ST,37.746098766999005,-122.4268911901054
1131,Thursday,Larceny Theft,SANCHEZ ST \ DUNCAN ST,37.74596003998096,-122.42911624290741
